spcode,x,y
lepcan,-69.09,44.06
myrbre,-68.32,44.49
ponpen,-72.52,42.38
tapses,-68.65,44.93
ambpal,-70.95,43.11
ambpal,-70.94,43.13
ambpal,-70.93,43.14
ambpal,-70.95,43.14
ambpal,-70.57,43.74
aphful,-73.01,44.16
aphrud,-73.1,43.25
aphrud,-73.01,44.16
aphrud,-72.88,44.35
aphrud,-73.23,44.39
aphrud,-69.15,44.44
aphrud,-73.2,44.47
aphrud,-73.21,44.47
aphrud,-72.51,44.5
aphrud,-73.24,44.53
aphrud,-73.15,44.54
aphrud,-72.43,44.59
aphrud,-67.66,44.95
aphrud,-67.55,45.05
aphrud,-69.59,45.46
aphrud,-68.45,46.78
bradep,-73.15,44.54
camcas,-72.58,44.56
camchr,-73.2,44.47
camnov,-73.2,44.47
camnov,-67.27916667,45.17437269
camher,-72.74,41.76
camher,-72.6,42.86
camher,-73.05,43.17
camher,-70.38,43.52
camher,-72.97,43.58
camher,-72.97,43.61
camher,-72.99,44.03
camher,-70.89,44.13
camher,-71.79,44.15
camher,-72.86,44.21
camher,-73.23,44.23
camher,-73.27,44.25
camher,-73.22,44.28
camher,-72.88,44.32
camher,-72.89,44.32
camher,-73,44.35
camher,-72.88,44.35
camher,-73.23,44.36
camher,-73.01,44.37
camher,-73.16,44.39
camher,-73.23,44.39
camher,-72.02,44.43
camher,-73.07,44.44
camher,-73.21,44.44
camher,-73.18,44.45
camher,-73.17,44.47
camher,-73.19,44.47
camher,-73.2,44.47
camher,-73.22,44.48
camher,-73.25,44.49
camher,-72.51,44.5
camher,-73,44.5
camher,-73.23,44.51
camher,-72.81,44.52
camher,-72.95,44.53
camher,-73.24,44.53
camher,-73.25,44.53
camher,-73.15,44.54
camher,-73.11,44.64
camher,-72.63,44.64
camher,-72.77,44.69
camher,-73.11,44.71
camher,-73.03,44.94
camher,-73.15,45
camnov,-72.69,41.76
camnov,-70.54583333,41.84103936
camnov,-71,42.23
camnov,-71,42.25
camnov,-71.36,42.36
camnov,-71.3,42.43
camnov,-73.05,43.17
camnov,-72.9,43.23
camnov,-73.01,43.24
camnov,-73.1,43.25
camnov,-73.13,43.27
camnov,-73.18,43.35
camnov,-70.77,43.44
camnov,-72.91,43.61
camnov,-72.97,43.61
camnov,-69.49583333,43.85770602
camnov,-70.52,43.84
camnov,-72.75,43.88
camnov,-70.47,43.9
camnov,-73.17,44.02
camnov,-72.93,44.1
camnov,-72.86,44.11
camnov,-73.16,44.11
camnov,-71.79,44.15
camnov,-73.01,44.16
camnov,-72.2,44.21
camnov,-72.97,44.23
camnov,-72.58,44.26
camnov,-73.22,44.28
camnov,-73.21,44.31
camnov,-73.26,44.31
camnov,-72.89,44.32
camnov,-72.5,44.33
camnov,-73.11,44.33
camnov,-73,44.35
camnov,-73.23,44.36
camnov,-73.08,44.37
camnov,-73.01,44.37
camnov,-72.94,44.38
camnov,-73.23,44.39
camnov,-73.23,44.42
camnov,-73.21,44.43
camnov,-73.18,44.43
camnov,-72.02,44.43
camnov,-73.07,44.44
camnov,-73.25,44.44
camnov,-72.94,44.45
camnov,-73.17,44.47
camnov,-73.19,44.47
camnov,-73.2,44.48
camnov,-73.21,44.48
camnov,-72.86,44.49
camnov,-72.79,44.5
camnov,-73.09,44.5
camnov,-72.51,44.5
camnov,-73,44.5
camnov,-73.23,44.51
camnov,-72.95,44.53
camnov,-73.15,44.54
camnov,-73.23,44.56
camnov,-72.3,44.58
camnov,-72.43,44.59
camnov,-72.78,44.6
camnov,-73.24,44.63
camnov,-72.68,44.63
camnov,-73.11,44.64
camnov,-73.3,44.65
camnov,-72.96,44.65
camnov,-72.77,44.69
camnov,-73.16,44.79
camnov,-73.27,44.83
camnov,-73.15,45
campen,-70.6125,41.46603936
campen,-73.47,41.53
campen,-70.54583333,41.84103936
campen,-71.55,41.92
campen,-72.64,42.32
campen,-71.36,42.36
campen,-71.1,42.53
campen,-72.5,42.76
campen,-73.01,43.24
campen,-73.18,43.35
campen,-71.48,43.45
campen,-73.05,43.59
campen,-72.91,43.61
campen,-71.77,43.66
campen,-70.52,43.84
campen,-72.75,43.88
campen,-73.08,44.13
campen,-72.5,44.2
campen,-73.1,44.26
campen,-72.89,44.32
campen,-73,44.35
campen,-73.21,44.35
campen,-73.01,44.37
campen,-73.23,44.39
campen,-73.23,44.42
campen,-73.18,44.43
campen,-73.25,44.44
campen,-73.17,44.47
campen,-73.2,44.47
campen,-73.2,44.48
campen,-73.21,44.48
campen,-73,44.5
campen,-73.23,44.51
campen,-73.24,44.53
campen,-73.15,44.54
campen,-73.24,44.63
campen,-73.12,44.64
campen,-73.3,44.65
campen,-72.96,44.65
campen,-72.45,44.8
campen,-73.13,44.97
campen,-73.16,44.99
campen,-73.15,45
crecer,-73.18,43.61
crecer,-73,44.35
crecer,-73.01,44.37
crecer,-73.13,44.38
crecer,-72.94,44.38
crecer,-73.17,44.47
crecer,-73.2,44.47
dolmar,-73.08,44.08
forarg,-72.87,43.51
forarg,-72.86,44.21
forarg,-72.89,44.32
forarg,-73,44.35
forarg,-73.23,44.36
forarg,-72.94,44.38
forarg,-73.16,44.39
forarg,-72.99,44.41
forarg,-73.17,44.47
forarg,-73.2,44.47
forarg,-73.19,44.49
forarg,-72.51,44.5
forarg,-73.24,44.53
forarg,-72.88,44.55
forarg,-73.3,44.65
forase,-73.17,44.47
forase,-72.68,44.63
forase,-68.67,44.9
forexs,-73.05,43.17
forexs,-72.81,43.29
forexs,-72.29,43.7
forexs,-72.94,43.72
forexs,-72.89,44.32
forexs,-72.88,44.37
forexs,-72.02,44.43
forexs,-73.07,44.44
forinc,-73.31,41.56
forinc,-71,42.23
forinc,-72.06,43.08
forinc,-73.05,43.17
forinc,-73.01,43.24
forinc,-72.88,44.35
forinc,-73.2,44.47
forinc,-73.2,44.48
forinc,-73.24,44.53
forinc,-73.1,44.86
forint,-68.2,44.39
forint,-72.51,44.5
forlas,-73,44.35
forlas,-73.2,44.47
forlas,-73.16,44.49
forlas,-73,44.5
forlas,-73.15,44.54
forlas,-72.77,44.56
forneo1,-73.01,43.24
forneo1,-73,44.35
forneo1,-68.34,44.35
forneo1,-73.2,44.47
forneo1,-72.68,44.63
forneo2,-72.89,44.32
forneo2,-73.2,44.47
forneo2,-73.24,44.63
forneo2,-69.58,45.1
forobs,-72.93,44.5
forobs,-73.01,44.52
forpal,-73.2,44.47
forrub,-73.17,44.47
forsub1,-69.58,45.1
forsub2,-70.77,43.44
forsub2,-73.2,44.47
forsub2,-72.51,44.5
forsub3,-71.3,42.43
forsub3,-73.05,43.17
forsub3,-73.01,43.24
forsub3,-71.48,43.45
forsub3,-73.3,43.8
forsub3,-73.18,44.02
forsub3,-71.79,44.15
forsub3,-73.31,44.18
forsub3,-72.97,44.23
forsub3,-73.22,44.28
forsub3,-73.3,44.3
forsub3,-69.98,44.31
forsub3,-72.88,44.32
forsub3,-73,44.35
forsub3,-73.21,44.35
forsub3,-72.94,44.38
forsub3,-73.16,44.39
forsub3,-72.99,44.41
forsub3,-73.17,44.47
forsub3,-73.2,44.47
forsub3,-73.21,44.47
forsub3,-72.7,44.47
forsub3,-73.2,44.48
forsub3,-73.19,44.49
forsub3,-72.79,44.5
forsub3,-73.09,44.5
forsub3,-72.51,44.5
forsub3,-72.81,44.52
forsub3,-73.24,44.53
forsub3,-73.23,44.54
forsub3,-73.15,44.54
forsub3,-72.68,44.63
forsub3,-72.63,44.64
forsub3,-73.3,44.65
forsub3,-72.92,44.65
lasali,-73.05,43.17
lasali,-73.18,43.61
lasali,-72.89,44.32
lasali,-72.88,44.35
lasali,-72.9,44.36
lasali,-72.88,44.37
lasali,-72.94,44.38
lasali,-73.17,44.47
lasali,-73.2,44.47
lasali,-73.2,44.48
lasali,-73.19,44.48
lasali,-69.99,44.5
lasali,-73.23,44.51
lasali,-73.24,44.53
lasali,-73.15,44.54
lasali,-73.23,44.56
lasali,-72.62,44.59
lascla,-73.01,43.24
lascla,-73.2,44.47
lasfla,-72.94,44.38
laslat,-72.68,44.63
lasnea,-73.22,44.28
lasneo,-73.18,43.61
lasneo,-73.41,44.08
lasneo,-69.06,44.21
lasneo,-73.22,44.28
lasneo,-72.88,44.35
lasneo,-73.23,44.39
lasneo,-73.25,44.47
lasneo,-73.17,44.47
lasneo,-73.21,44.47
lasneo,-73.2,44.47
lasneo,-73.2,44.48
lasneo,-73.17,44.48
lasneo,-73.19,44.49
lasneo,-73.23,44.51
lasneo,-73.25,44.53
lasneo,-73.15,44.54
lasneo,-72.88,44.55
lasneo,-72.68,44.63
lasneo,-73.3,44.65
lasneo,-72.43,44.89
lasneo,-71.71,45
lasneo,-68.53,45.61
laspal,-73.2,44.47
lasspe,-72.43,44.59
lassub1,-73.41,44.08
lassub1,-73.2,44.47
lassub1,-73.15,44.54
lepcan,-73.17,44.47
myrame1,-70.34583333,43.44937269
myrame1,-73.1,44.86
myrdet,-73.17,44.47
myrfra,-73.17,44.47
myrfra,-69.58,45.1
myrpun,-73.01,44.16
myrrub,-68.34,44.35
nylpar,-73.2,44.47
ponpen,-73.17,44.47
preimp,-73.2,44.47
preimp,-73.01,44.67
proame,-73.15,44.54
solmol,-73.2,44.47
stebre,-73.18,44.02
stebre,-73.17,44.47
stedie,-73.17,44.47
tapses,-73.23,44.39
tapses,-73.15,44.54
tapses,-72.68,44.63
temamb,-73.05,43.17
temamb,-73.15,44.54
temlon,-73,44.35
temlon,-72.88,44.35
temlon,-73.15,44.54
temlon,-73.23,44.56
temsch,-73.08,44.08
tetcae,-73.2,44.47
tetcae,-72.7,44.47
tetcae,-73.15,44.54
aphrud,-72.71,41.27
aphrud,-72.93,41.31
aphrud,-72.93,41.32
aphrud,-72.92,41.32
aphrud,-72.91,41.33
aphrud,-72.8,41.55
aphrud,-72.78,41.85
aphrud,-72.69,41.92
camame,-72.93,41.31
camame,-72.89,41.43
camame,-72.33,41.45
camcas,-72.93,41.31
camcas,-72.72,41.65
camchr,-73.3,41.25
camchr,-72.93,41.31
camchr,-72.96,41.39
camchr,-72.33,41.45
camchr,-72.78,41.85
camher,-72.69,41.92
camnea,-72.79,41.28
camnea,-72.53,41.28
camnea,-72.93,41.31
camnea,-72.9,41.4
camnea,-72.95,41.41
camnea,-72.9,41.42
camnea,-72.33,41.45
camnov,-72.93,41.31
camnov,-73.02,41.39
camnov,-72.96,41.39
camnov,-72.95,41.41
camnov,-72.33,41.45
camnov,-72.78,41.85
camnov,-72.69,41.92
camnov,-73.33,42.03
campen,-72.79,41.28
campen,-72.93,41.31
campen,-72.93,41.32
campen,-72.98,41.32
campen,-72.92,41.33
campen,-72.98,41.33
campen,-72.91,41.33
campen,-73.01,41.35
campen,-73.02,41.39
campen,-72.96,41.39
campen,-72.9,41.4
campen,-72.89,41.43
campen,-72.33,41.45
campen,-72.8,41.55
campen,-72.78,41.85
campen,-72.69,41.92
crecer,-72.93,41.31
crecer,-72.33,41.45
crelin,-72.71,41.27
crelin,-72.97,41.33
crelin,-72.9,41.4
crelin,-72.33,41.45
crelin,-72.8,41.55
fordol,-72.71,41.27
fordol,-72.93,41.31
fordol,-72.91,41.33
fordol,-72.56,41.36
fordol,-72.97,41.37
fordol,-73.02,41.39
fordol,-72.9,41.4
fordol,-73,41.42
fordol,-72.9,41.42
fordol,-72.89,41.43
fordol,-72.69,41.92
forexs,-72.79,41.28
forexs,-72.93,41.31
forexs,-72.86,41.39
forexs,-72.33,41.45
forint,-72.9,41.42
forint,-72.69,41.92
forneo1,-72.78,41.85
fornep,-72.69,41.92
forobs,-72.94,41.32
forobs,-73.02,41.39
forpal,-72.93,41.31
forpal,-73.07,41.4
forpal,-72.8,41.55
forpal,-72.78,41.85
forque,-72.9,41.4
forque,-72.89,41.43
forsub1,-72.71,41.27
forsub1,-72.93,41.31
forsub1,-72.97,41.33
forsub1,-72.96,41.39
forsub1,-73.3,41.4
forsub1,-72.76,41.41
forsub1,-72.94,41.42
forsub1,-72.78,41.85
forsub1,-73.32,41.87
forsub1,-73.16,41.97
forsub3,-72.93,41.31
forsub3,-72.94,41.32
forsub3,-72.92,41.32
forsub3,-72.91,41.33
forsub3,-72.9,41.37
forsub3,-73.02,41.39
forsub3,-72.48,41.99
lasali,-72.6,41.28
lasali,-72.93,41.31
lasali,-72.91,41.33
lasali,-73.01,41.35
lasali,-72.9,41.4
lasali,-72.75,41.41
lasali,-73,41.42
lasali,-73.16,41.43
lasali,-72.78,41.85
lasali,-72.82,42.67
lascla,-72.71,41.27
lascla,-72.93,41.31
lascla,-72.91,41.33
lascla,-72.96,41.39
lascla,-73.3,41.4
lascla,-72.94,41.42
lascla,-73,41.42
lascla,-72.9,41.42
lascla,-72.89,41.43
lascla,-72.8,41.55
lascla,-72.78,41.85
lasfla,-72.9,41.4
lasfla,-72.33,41.45
lasint,-72.93,41.31
lasint,-72.92,41.34
lasint,-72.95,41.41
laslat,-73,41.42
laslat,-72.33,41.45
lasnea,-72.78,41.85
lasneo,-72.94,41.29
lasneo,-72.93,41.31
lasneo,-72.9,41.4
lasneo,-72.8,41.55
lasumb,-72.93,41.31
lasumb,-72.96,41.39
lasumb,-72.9,41.4
monema,-72.8,41.55
monpha,-72.93,41.31
myrame1,-72.71,41.27
myrame1,-72.79,41.28
myrame1,-72.94,41.28
myrame1,-72.94,41.29
myrame1,-72.93,41.31
myrame1,-72.8,41.55
myrame1,-72.11,41.93
myrfra,-72.94,41.28
myrfra,-72.43,41.33
myrpun,-72.78,41.85
myrscu,-72.94,41.29
myrscu,-72.8,41.55
myrscu,-72.78,41.85
nylfla,-72.91,41.33
phepil,-72.8,41.55
polluc,-72.93,41.31
preimp,-72.71,41.27
preimp,-72.79,41.28
preimp,-72.93,41.31
preimp,-72.98,41.32
preimp,-72.91,41.33
preimp,-73.02,41.39
tapses,-72.79,41.28
tapses,-72.93,41.31
temamb,-73.16,41.97
temcur,-72.96,41.34
temlon,-72.75,41.41
temlon,-72.78,41.85
myrfra,-68.8683,44.4967
lasneo,-68.8683,44.4967
forsub3,-68.8683,44.4967
temamb,-68.8683,44.4967
myrrub,-68.8683,44.4967
lasali,-69.2083,44.26
temlon,-69.2083,44.26
aphrud,-69.2083,44.26
aphrud,-69.1867,45.0133
myrpun,-69.1867,45.0133
stebre,-69.1867,45.0133
lasumb,-69.185,45.0133
stedie,-69.185,45.0133
temamb,-67.87,44.4983
forgla,-67.87,44.4983
myrrub,-67.87,44.4983
stebre,-67.87,44.4983
tapses,-67.87,44.4983
forgla,-67.8683,44.4983
myrrub,-67.8683,44.4983
lasneo,-67.8683,44.4983
myrame2,-67.8683,44.4983
steimp,-67.8683,44.4983
tapses,-67.8683,44.4983
tetcae,-67.8683,44.4983
temamb,-67.8683,44.4983
lasumb,-69.8233,44.5467
aphpic,-69.8233,44.5467
myrpun,-69.8233,44.5467
stedie,-69.8233,44.5467
tapses,-69.8233,44.5467
ambpal,-69.8233,44.5467
temlon,-69.8233,44.5467
stebre,-69.8233,44.5467
lasali,-69.8233,44.5467
campen,-69.8233,44.5467
camnea,-69.8233,44.5467
myrame1,-69.8233,44.5467
ambpal,-73.07,43.16
ambpal,-70.62,41.39
ambpal,-70.63,41.36
ambpal,-70.76,41.48
ambpal,-70.71,42.58
ambpal,-71.32,42.73
ambpal,-73.08,42
ambpal,-71.23,42.45
ambpal,-71.11,42.45
ambpal,-71.43,42.2
ambpal,-71.42,42.28
ambpal,-71.16,42.42
ambpal,-71.1,42.21
ambpal,-71.15,42.16
ambpal,-71.29,42.3
ambpal,-70.54583333,41.84103936
ambpal,-71.12,42.3
ambpal,-72.92,41.31
ambpal,-72.35,41.4
ambpal,-72.25,43.83
aphtre,-70.03,41.94
aphtre,-70.08,41.76
aphtre,-72.39,41.48
aphtre,-71.64,41.45
aphful,-71,42.64
aphful,-71.16,42.41
aphrud,-70.22,41.7
aphrud,-70.2375,41.71603936
aphrud,-70.08,41.76
aphrud,-70.65416667,41.53270602
aphrud,-71.01,44.23
aphrud,-72.09,42.86
aphrud,-69.95416667,43.78270602
aphrud,-70.76,41.48
aphrud,-70.7,42.59
aphrud,-70.93,42.58
aphrud,-72.62,42.27
aphrud,-72.62,42.2
aphrud,-70.04,44.24
aphrud,-73.08,42
aphrud,-71.3,42.43
aphrud,-71.11,42.45
aphrud,-71.16,42.42
aphrud,-71.17,42.47
aphrud,-71.11,42.37
aphrud,-71.35,42.5
aphrud,-71.15,42.16
aphrud,-71.07,42.25
aphrud,-71.1,42.21
aphrud,-71.11,42.3
aphrud,-72.19,42.36
aphrud,-70.92,44.22
aphrud,-70.6,43.25
aphten,-73.06,43.26
aphten,-71.12,43.69
aphten,-71.55,42.11
aphten,-72.62,42.27
aphten,-73.08,42
aphten,-70.93,43.13
aphten,-72.52,43.62
bradep,-73.08,42
bradep,-71.43,42.2
camame,-70.11,41.7
camame,-71.05,41.8
camame,-70.41,43.85
camame,-70.64,41.4
camame,-70.63,41.36
camame,-72.86,41.76
camame,-71.11,42.45
camame,-71.35,42.5
camame,-71.1,42.21
camame,-71.11,42.3
camame,-73.47,41.4
camcar,-71.66,42.73
camcas,-72.0125,41.32437269
camcas,-70.85,42.21
camcas,-71.49583333,41.37437269
camcas,-72.35,41.4
camchr,-70.02,41.77
camchr,-70.11,41.7
camchr,-70.65416667,41.53270602
camchr,-71.05,41.8
camchr,-71.22,43.56
camchr,-70.75,41.34
camchr,-70.64,41.45
camchr,-71.1,42.21
camchr,-70.7625,42.23270602
camher,-70.23,45.73
camher,-71.21,43.37
camher,-71.3,44.27
camher,-71.36,44.31
camher,-71.3,44.26
camher,-71.44,44.26
camher,-70.00416667,43.77437269
camher,-70.0125,43.74937269
camher,-72.53,44.92
camher,-69.3,45.84
camher,-70.92,44.22
camnea,-70.08,41.76
camnea,-71.44,44.26
camnea,-70.7,42.6
camnea,-71.23,42.45
camnea,-71.3,42.43
camnea,-71.16,42.42
camnea,-71.12,42.37
camnea,-71.59,42.67
camnea,-71.09,42.44
camnea,-71.24,42.38
camnea,-71.1,42.21
camnea,-71.1,42.13
camnea,-71.25,42.27
camnea,-71.14,42.26
camnea,-70.72,43.6
camnov,-70.02,41.77
camnov,-70.11,41.7
camnov,-71.46,43.71
camnov,-73.21,42.18
camnov,-73.42,42.06
camnov,-71.13,42.02
camnov,-71.01,44.23
camnov,-71.44,44.26
camnov,-71.23,44.35
camnov,-69.95416667,43.78270602
camnov,-71.74,42.84
camnov,-72.39,41.48
camnov,-71.23,42.45
camnov,-71.18,42.4
camnov,-71.21,42.34
camnov,-71.1,42.21
camnov,-69.03,45.75
camnov,-71.11,42.3
camnov,-71.06,42.36
camnov,-72.19,42.36
camnov,-70.38,43.46
camnov,-71.22,43.84
camnov,-70.0125,43.74937269
camnov,-70.92,44.22
campen,-70.61,41.58
campen,-70.02,41.77
campen,-70.65416667,41.53270602
campen,-71.46,43.71
campen,-71.12,43.69
campen,-70.20416667,43.56603936
campen,-70.64,41.45
campen,-73.29,41.4
campen,-71.37,42.24
campen,-71.35,42.5
campen,-71.1,42.21
campen,-71.48,42.09
campen,-71.11,42.3
campen,-71.53,42.31
campen,-70.92,44.22
campen,-72.26,41.89
crecer,-71.08,41.85
crecer,-71.13,42.02
crecer,-70.62,41.39
crecer,-70.87,41.43
crecer,-68.3125,44.33270602
crecer,-68.06,44.35
crecer,-70.07,44.35
crecer,-71.42,41.69
crecer,-73.08,42
crecer,-71.37,42.24
crecer,-70.68,41.86
crecer,-71.14,42.24
crelin,-70.65416667,41.53270602
crelin,-70.87,41.43
crelin,-71.08,42.61
crelin,-72.62,42.27
crelin,-73.08,42
crelin,-71.1,42.21
dolmar,-70.63,41.36
dolmar,-70.62,41.39
dolmar,-70.64,41.4
dolmar,-71.43,42.2
dolmar,-69.6,45.04
dolmar,-70.68,41.86
dolmar,-69.15,44.51
dolpla,-70.14,44.31
dolpla,-70.2375,41.71603936
dolpla,-70.08,41.76
dolpla,-70.83,41.35
dolpla,-70.62,41.39
dolpla,-70.64,41.4
dolpla,-70.87,41.43
dolpla,-70.68,41.38
dolpla,-70.7,42.59
dolpla,-68.21,44.39
dolpla,-68.22,44.35
dolpla,-68.05,44.35
dolpla,-71.32,42.73
dolpla,-73.08,42
dolpla,-73.24,41.98
dolpla,-71.3,42.43
dolpla,-71.43,42.2
dolpla,-71.28,42.49
dolpla,-71.29,42.51
dolpla,-70.12,41.25
dolpla,-73.01,41.41
dolpla,-71.31,41.49
dolpla,-71.1,42.21
dolpla,-70.51,44.24
dolpla,-70.68,41.86
dolpla,-70.72083333,43.04103936
dolpla,-70.57,41.37
dolpla,-69.77,44.41
dolpla,-68.68,44.94
dolpus,-73.42,42.06
dolpus,-68.33,44.48
dolpus,-71.5,43.21
dolpus,-72.99,41.43
dolpus,-71.1,42.21
dolpus,-70.68,41.86
dolpus,-71.63,43.12
dolpus,-70.93,43.13
doltas,-70.68,41.38
doltas,-70.63,41.36
doltas,-71.55,42.11
doltas,-68.21,44.39
doltas,-69.09,44.06
doltas,-70.12,41.25
doltas,-71.4,42.08
doltas,-70.68,41.86
doltas,-70.54583333,41.84103936
forexs,-71.13,42.02
forexs,-71.01,44.23
forexs,-72.92,44.54
forexs,-70.77916667,41.31603936
forexs,-70.87,41.43
forexs,-72.62,42.27
forexs,-72.68,41.77
forexs,-73.08,42
forexs,-72.39,41.48
forexs,-71.23,42.45
forexs,-71.27,42.56
forexs,-71.1,42.53
forexs,-71.52,42.4
forexs,-71.42,42.38
forexs,-71.1,42.21
forexs,-70.68,41.86
forexs,-70.54583333,41.84103936
forexs,-72.19,42.36
forexs,-70.0125,43.74937269
forexs,-70.6,43.25
forlas,-70.64,41.4
forlas,-70.53,41.37
forlas,-72.52,42.37
forlas,-68.3125,44.33270602
forlas,-71.32,42.73
forlas,-69.73,44.54
forlas,-73.08,42
forlas,-71.29,42.3
forlas,-73.2,41.98
forlas,-70.92,44.22
forlas,-68.68,44.94
forlas,-72.59,43.58
forneo1,-73.08,42
forneo1,-73.01,41.93
forneo1,-71.3,42.43
forneo1,-71.1,42.21
forneo1,-71.14,42.26
forneo1,-71.11,42.3
forneo1,-73.08,43.94
forneo2,-71.21,43.37
forneo2,-71.3,44.27
forneo2,-71.36,44.31
forneo2,-71.3,44.26
forneo2,-71.26,44.28
forneo2,-71.64,44.16
forneo2,-72.19,42.36
forneo2,-70.7125,43.09103936
forque,-70.64,41.4
forque,-71.29,42.51
forque,-71.52,42.4
forque,-72.93,41.6
forque,-70.77,41.86
forque,-70.68,41.86
forque,-71.69,41.48
forque,-71.63,41.45
forque,-71.6,42.19
forrub,-70.65416667,41.53270602
forrub,-70.64,41.4
forrub,-70.07,44.35
forrub,-71.35,42.32
forrub,-71.2,42.4
forrub,-71.1,42.21
forrub,-70.68,41.86
forrub,-70.54583333,41.84103936
forrub,-70.0125,43.74937269
forsub2,-70.5625,41.42437269
forsub2,-70.21,44.59
forsub2,-70.07,44.35
forsub2,-73.08,42
forsub2,-71.11,42.37
forsub2,-71.52,42.4
forsub2,-71.53,42.28
forsub2,-70.68,41.86
forsub2,-72.25,41.81
forsub2,-72.2,41.77
forsub2,-70.0125,43.74937269
forsub3,-70.57,41.37
forsub3,-71.74,42.84
forsub3,-70.04,44.24
forsub3,-73.08,42
forsub3,-73.33,41.99
forsub3,-71.11,42.37
forsub3,-71.16,42.42
forsub3,-71.17,42.47
forsub3,-71.43,42.34
forsub3,-70.12,41.25
forsub3,-70.24,43.73
forsub3,-70.92,44.22
forpro,-73.08,42
forpro,-70.0125,43.74937269
lasali,-73.21,42.18
lasali,-73.42,42.06
lasali,-71.01,44.23
lasali,-71.23,44.32
lasali,-70.7,42.6
lasali,-73.08,42
lasali,-73.22,41.97
lasali,-71.3,42.43
lasali,-71.11,42.45
lasali,-71.35,42.46
lasali,-71.37,42.24
lasali,-71.1,42.21
lasali,-71.14,42.26
lasali,-70.92,44.22
lasali,-70.74,43.09
lasali,-70.6,43.25
lascla,-70.08,41.76
lascla,-73.08,42
lascla,-71.23,42.45
lascla,-71.3,42.43
lascla,-71.16,42.42
lascla,-71.17,42.47
lascla,-71.11,42.45
lascla,-71.15,42.16
lascla,-71.1,42.21
lasfla,-71.01,44.23
lasfla,-70.87916667,41.43270602
lasfla,-70.7,42.6
lasfla,-73.08,42
lasfla,-73.12,41.77
lasfla,-71.72,43.22
lasfla,-71.16,42.42
lasfla,-71.17,42.47
lasfla,-71.42,42.38
lasfla,-70.12,41.25
lasfla,-70.98,43.33
lasfla,-71.11,42.3
lasint,-70.84,42.68
lasint,-71.46,42.99
lasint,-73.08,42
lasint,-71.3,42.43
lasint,-71.23,42.45
lasint,-71.16,42.42
lasint,-71.15,42.46
lasint,-71.54,43.21
lasint,-71.6,42.19
lasint,-72.92,41.31
laslat,-70.62,41.55
laslat,-70.3125,41.63270602
laslat,-69.96,41.89
laslat,-70.65416667,41.53270602
laslat,-71.19,41.75
laslat,-72.02,42.81
laslat,-70.1,43.84
laslat,-70.63,41.36
laslat,-70.71,42.58
laslat,-70.7,42.59
laslat,-71.63,43.7
laslat,-71.32,42.73
laslat,-73.08,42
laslat,-71.43,42.2
laslat,-71.42,42.28
laslat,-71.35,42.46
laslat,-70.68,41.86
laslat,-70.54583333,41.84103936
laslat,-70.98,43.33
laslat,-70.7125,43.09103936
lasmin,-73.02,42.68
lasmin,-73.42,42.06
lasmin,-72.09,42.86
lasmin,-71.3,44.27
lasmin,-71.44,44.26
lasmin,-69.92,43.83
lasmin,-71.11,42.64
lasmin,-71.55,42.11
lasmin,-73.08,42
lasmin,-73.22,41.97
lasmin,-73.42,41.99
lasmin,-73.47,41.94
lasmin,-71.23,42.45
lasmin,-71.35,42.28
lasmin,-71.51,42.44
lasmin,-69.6,45.04
lasmin,-71.11,42.3
lasmin,-71.89,42.49
lasmin,-70.92,44.22
lasnea,-70.65416667,41.53270602
lasnea,-72.29,43.7
lasnea,-73.08,42
lasnea,-73.24,41.98
lasnea,-71.3,42.43
lasnea,-71.16,42.42
lasnea,-71.35,42.53
lasnea,-71.35,42.46
lasnea,-71.1,42.21
lasnea,-71.02,42.93
lasneo,-70.08,41.76
lasneo,-70.87916667,41.43270602
lasneo,-70.93,42.58
lasneo,-73.08,42
lasneo,-71.42,42.38
lasneo,-71.25,42.39
lasneo,-71.29,42.3
lasneo,-70.54583333,41.84103936
lasneo,-71.14,42.26
lasneo,-71.06,42.36
lasneo,-73.2,41.98
lasneo,-72.92,41.31
lasneo,-70.54,44.21
lassub1,-69.98,41.92
lassub1,-72.11,42.86
lassub1,-69.99583333,43.73270602
lassub1,-68.29,44.43
lassub1,-71.1,42.21
lassub1,-71.72,42.36
lassub1,-68.68,44.94
lasumb,-70.14,44.31
lasumb,-71.3,44.27
lasumb,-71,42.66
lasumb,-70.84,42.68
lasumb,-70.7,42.6
lasumb,-71.74,42.84
lasumb,-73.33,41.99
lasumb,-71.3,42.43
lasumb,-71.11,42.42
lasumb,-71.29,42.51
lasumb,-71.52,42.4
lasumb,-71.35,42.46
lasumb,-71.35,42.5
lasumb,-71.1,42.21
lasumb,-71.14,42.26
lasumb,-71.11,42.3
lasumb,-72.69,41.98
lasumb,-70.04,44.24
lasumb,-70.92,44.22
lepcan,-71.21,43.37
lepcan,-71.3,44.27
lepcan,-73.08,42
lepcan,-72.01,44.84
lepcan,-70.51,44.24
lepcan,-70.45,43.51
lepcan,-71.22,43.84
lepcan,-71.36,44.31
lepcan,-70.92,44.22
monema,-70.08,41.76
monpha,-71.12,42.37
myrame1,-73.42,42.06
myrame1,-72.11,42.86
myrame1,-70.84,42.68
myrame1,-70.71,42.58
myrame1,-71.32,42.73
myrame1,-73.08,42
myrame1,-71.3,42.43
myrame1,-71.23,42.45
myrame1,-71.17,42.47
myrame1,-71.16,42.42
