TRANSECT,STOP,LAT_WGS84,LONG_WGS84,SPECIES,PRES
480711543,7,48.11288,-115.68053,AMDI,0
480811533,1,48.14188,-115.55724,AMDI,0
480811533,2,48.14059,-115.56181,AMDI,0
480811533,3,48.13911,-115.56541,AMDI,0
480811533,4,48.13695,-115.568,AMDI,0
480911350,1,48.16579,-113.85755,AMDI,0
480911350,2,48.16388,-113.85426,AMDI,0
480911350,3,48.1615,-113.85151,AMDI,0
480911350,4,48.15979,-113.84858,AMDI,0
480911350,5,48.158721,-113.845614,AMDI,0
480911350,6,48.15661,-113.84203,AMDI,0
480911350,7,48.15484,-113.8389,AMDI,0
480911350,8,48.1519,-113.83708,AMDI,0
480911350,9,48.14974,-113.83418,AMDI,0
480911350,10,48.147699,-113.830027,AMDI,0
481111439,2,48.19124,-114.65151,AMDI,0
481111439,3,48.19067,-114.65479,AMDI,0
481111439,4,48.19156,-114.65827,AMDI,0
481111439,5,48.19187,-114.66186,AMDI,0
481211509,2,48.20573,-115.17421,AMDI,0
481211509,3,48.20839,-115.17566,AMDI,0
481211509,4,48.2105,-115.17482,AMDI,0
481211509,5,48.21129,-115.17014,AMDI,0
481311525,2,48.22733,-115.4114,AMDI,0
481311525,3,48.22552,-115.41376,AMDI,0
481311525,4,48.22385,-115.41718,AMDI,0
481311525,5,48.22147,-115.4202,AMDI,0
481511324,1,48.26189,-113.41489,AMDI,0
481511324,2,48.26021,-113.41227,AMDI,0
481511324,3,48.25751,-113.41123,AMDI,0
481511324,4,48.25554,-113.4093,AMDI,0
481511324,5,48.25321,-113.40821,AMDI,0
481511324,6,48.25165,-113.40619,AMDI,0
481511324,7,48.24935,-113.40465,AMDI,0
481511324,8,48.24776,-113.40278,AMDI,0
481511324,9,48.24605,-113.4004,AMDI,0
481511324,10,48.24576,-113.39702,AMDI,0
481811439,7,48.2984,-114.66115,AMDI,0
481811439,8,48.29889,-114.66555,AMDI,0
481811439,9,48.29833,-114.66989,AMDI,0
481811439,10,48.29973,-114.67381,AMDI,0
482111432,7,48.34135,-114.54107,AMDI,0
482111452,7,48.36151,-114.86152,AMDI,0
482111452,8,48.36041,-114.86491,AMDI,0
482111452,9,48.36105,-114.86977,AMDI,0
482111452,10,48.35842,-114.87012,AMDI,0
482411658,3,48.4095,-116.96598,AMDI,0
482411658,4,48.40874,-116.96933,AMDI,0
482411658,5,48.41084,-116.97027,AMDI,0
482411658,6,48.41292,-116.97275,AMDI,0
482511517,2,48.42022,-115.28542,AMDI,0
482511517,3,48.42085,-115.28052,AMDI,0
482511517,4,48.42251,-115.27679,AMDI,0
482511517,5,48.42296,-115.27293,AMDI,0
482611346,1,48.43529,-113.80838,AMDI,0
482611346,2,48.43445,-113.81091,AMDI,0
482611346,3,48.43575,-113.81387,AMDI,0
482711434,4,48.46598,-114.57807,AMDI,0
482711434,5,48.46856,-114.57924,AMDI,0
482711434,7,48.47,-114.57321,AMDI,0
482711434,8,48.47177,-114.56996,AMDI,0
482711447,2,48.45107,-114.71646,AMDI,0
482711447,3,48.45129,-114.71203,AMDI,0
482711447,4,48.4484,-114.70908,AMDI,0
482711453,3,48.45019,-114.84553,AMDI,0
482711453,4,48.4484,-114.84325,AMDI,0
482711453,6,48.44708,-114.83788,AMDI,0
482711453,7,48.4483,-114.83514,AMDI,0
482811310,2,48.47114,-114.17377,AMDI,0
482811310,3,48.47332,-114.17504,AMDI,0
482811310,4,48.4751,-114.17818,AMDI,0
482811310,5,48.47615,-114.18103,AMDI,0
482911455,4,48.3861,-114.92666,AMDI,0
482911455,5,48.38439,-114.93025,AMDI,0
482911455,6,48.38397,-114.93432,AMDI,0
482911455,7,48.38179,-114.93642,AMDI,0
483111457,2,48.52795,-114.96287,AMDI,0
483111457,3,48.52697,-114.96661,AMDI,0
483111457,4,48.52627,-114.97069,AMDI,0
483111457,5,48.52352,-114.96966,AMDI,0
483111527,7,48.50581,-115.46146,AMDI,0
483111527,8,48.50818,-115.45965,AMDI,0
483111527,9,48.51038,-115.45878,AMDI,0
483111527,10,48.51281,-115.45936,AMDI,0
483211512,2,48.539,-115.20046,AMDI,0
483211512,3,48.5384,-115.1964,AMDI,0
483211512,4,48.53786,-115.19248,AMDI,0
483211512,5,48.53821,-115.189,AMDI,0
483211658,1,48.52351,-116.9703,AMDI,0
483211658,2,48.52241,-116.96629,AMDI,0
483211658,3,48.52288,-116.96202,AMDI,0
483211658,4,48.5219,-116.95827,AMDI,0
483311424,2,48.5486,-114.41039,AMDI,0
483311424,3,48.54571,-114.41084,AMDI,0
483311424,4,48.54376,-114.40836,AMDI,0
483311424,5,48.54176,-114.40574,AMDI,0
483311424,6,48.53945,-114.404,AMDI,0
483311424,7,48.53741,-114.40143,AMDI,0
483311424,8,48.53556,-114.40419,AMDI,0
483311424,10,48.53046,-114.40484,AMDI,0
483311613,3,48.55017,-116.22372,AMDI,0
483311613,4,48.54807,-116.22242,AMDI,0
483311613,5,48.54517,-116.22048,AMDI,0
483311613,6,48.54393,-116.21749,AMDI,0
483411412,3,48.57023,-114.21168,AMDI,0
483411412,4,48.56779,-114.21163,AMDI,0
483411412,5,48.56549,-114.20912,AMDI,0
483411412,6,48.56281,-114.21014,AMDI,0
483411447,6,48.56554,-114.80658,AMDI,0
483411447,7,48.56842,-114.80599,AMDI,0
483411447,8,48.56994,-114.80217,AMDI,0
483411447,9,48.57204,-114.79903,AMDI,0
483511417,1,48.59313,-114.29228,AMDI,0
483511417,2,48.592,-114.2961,AMDI,0
483511417,3,48.59058,-114.29961,AMDI,0
483511417,4,48.58853,-114.30266,AMDI,0
483611612,1,48.59386,-116.20231,AMDI,0
483611612,2,48.59453,-116.19824,AMDI,0
483611612,3,48.59572,-116.1946,AMDI,0
483611612,4,48.59754,-116.19163,AMDI,0
484111703,2,48.68931,-117.05901,AMDI,0
484111703,3,48.69098,-117.06211,AMDI,0
484111703,4,48.69253,-117.06499,AMDI,0
484111703,5,48.69493,-117.06561,AMDI,0
484211532,1,48.70417,-115.54617,AMDI,0
484211532,2,48.70213,-115.54797,AMDI,0
484211532,3,48.6996,-115.548,AMDI,0
484211532,4,48.69794,-115.54603,AMDI,0
484311626,3,48.7127,-116.44333,AMDI,0
484311626,4,48.71292,-116.44706,AMDI,0
484311626,5,48.71388,-116.45067,AMDI,0
484311626,6,48.7159,-116.45329,AMDI,0
484311626,7,48.71782,-116.45619,AMDI,0
484311626,8,48.71854,-116.46008,AMDI,0
484311626,9,48.71925,-116.46416,AMDI,0
484311626,10,48.72042,-116.46815,AMDI,0
484311659,7,48.70995,-116.9911,AMDI,0
484311659,8,48.70778,-116.99067,AMDI,0
484311659,9,48.70707,-116.98612,AMDI,0
484311659,10,48.70802,-116.98253,AMDI,0
484411422,1,48.74651,-114.37358,AMDI,0
484411422,3,48.74502,-114.37917,AMDI,0
484411422,4,48.74354,-114.383,AMDI,0
484411422,5,48.74232,-114.38681,AMDI,0
484411422,6,48.74085,-114.39048,AMDI,0
484411502,5,48.73291,-115.03742,AMDI,0
484411502,6,48.73624,-115.04065,AMDI,0
484411502,7,48.73848,-115.04215,AMDI,0
484411502,8,48.73992,-115.04564,AMDI,0
484411514,1,48.73031,-115.23418,AMDI,0
484411514,2,48.72761,-115.2347,AMDI,0
484411514,3,48.72447,-115.23463,AMDI,0
484411514,4,48.72172,-115.2337,AMDI,0
484711514,3,48.78274,-115.21829,AMDI,0
484711514,4,48.78114,-115.22118,AMDI,0
484711514,5,48.78151,-115.22463,AMDI,0
484711514,6,48.78292,-115.2279,AMDI,0
484711545,7,48.77964,-115.07468,AMDI,0
484711545,8,48.77779,-115.07313,AMDI,0
484711545,9,48.77539,-115.07367,AMDI,0
484711545,10,48.77299,-115.07162,AMDI,0
484811542,2,48.80751,-115.70406,AMDI,0
484811542,3,48.80668,-115.7078,AMDI,0
484811542,4,48.80481,-115.7112,AMDI,0
484811542,5,48.80244,-115.71268,AMDI,0
485011425,2,48.84317,-114.41832,AMDI,0
485011425,3,48.84381,-114.42299,AMDI,0
485011425,4,48.84484,-114.42643,AMDI,0
485011425,5,48.84586,-114.42954,AMDI,0
485011438,4,48.84684,-114.62842,AMDI,0
485011438,5,48.84598,-114.6322,AMDI,0
485011438,6,48.84472,-114.63581,AMDI,0
485011438,7,48.84336,-114.63953,AMDI,0
485111617,3,48.85311,-116.27618,AMDI,0
485111617,4,48.85601,-116.27518,AMDI,0
485111617,5,48.85794,-116.27299,AMDI,0
485111617,6,48.85645,-116.26971,AMDI,0
485411621,3,48.90396,-116.34657,AMDI,0
485411621,4,48.90177,-116.34565,AMDI,0
485411621,5,48.89939,-116.34399,AMDI,0
485411621,6,48.89691,-116.34466,AMDI,0
485711534,6,48.95558,-115.56795,AMDI,0
485711534,7,48.95729,-115.572151,AMDI,0
485711534,8,48.95851,-115.57563,AMDI,0
485711534,9,48.9601,-115.57892,AMDI,0
485711639,2,48.95437,-116.65325,AMDI,0
485711639,3,48.95455,-116.65688,AMDI,0
485711639,4,48.95337,-116.66035,AMDI,0
485711639,5,48.95279,-116.66428,AMDI,0
485811452,1,48.97542,-114.86338,AMDI,0
485911509,1,48.9957,-115.16097,AMDI,0
485911509,2,48.99591,-115.15772,AMDI,0
485911509,3,48.99594,-115.15472,AMDI,0
485911509,4,48.9954,-115.15087,AMDI,0
485911509,5,48.99493,-115.14774,AMDI,0
485911509,6,48.99442,-115.14438,AMDI,0
485911509,7,48.99349,-115.14106,AMDI,0
485911509,8,48.99302,-115.13743,AMDI,0
485911509,9,48.9926,-115.13437,AMDI,0
485911509,10,48.99243,-115.131,AMDI,0
452511619,5,45.34436,-116.40824,AMGO,1
452511619,6,45.34442,-116.41219,AMGO,0
452511619,9,45.34158,-116.41286,AMGO,0
452511625,1,45.418671,-116.418907,AMGO,0
452511625,4,45.41836,-116.41503,AMGO,0
452511625,6,45.41575,-116.41619,AMGO,0
452511625,8,45.4139,-116.41852,AMGO,0
452711607,1,45.45562,-116.12844,AMGO,0
452711607,2,45.45778,-116.12914,AMGO,0
452711607,3,45.46014,-116.12991,AMGO,0
452711607,4,45.46207,-116.13125,AMGO,0
452711607,5,45.46433,-116.13058,AMGO,0
452711607,6,45.46661,-116.12928,AMGO,0
452711607,7,45.46864,-116.13017,AMGO,0
453111557,2,45.52757,-115.96616,AMGO,0
453111557,3,45.52929,-115.96603,AMGO,0
453111557,4,45.53079,-115.965,AMGO,0
453111557,5,45.53266,-115.96421,AMGO,0
453111557,6,45.53357,-115.96142,AMGO,0
453111557,7,45.53503,-115.96023,AMGO,0
453111557,8,45.53712,-115.96009,AMGO,0
453111557,9,45.53833,-115.95821,AMGO,0
453111557,10,45.53633,-115.9573,AMGO,0
453211419,2,45.52158,-114.32411,AMGO,0
453211419,3,45.52084,-114.32761,AMGO,0
453211419,4,45.52102,-114.33132,AMGO,0
453211419,5,45.52142,-114.33499,AMGO,0
453611624,2,45.60711,-116.40203,AMGO,0
453611624,3,45.60545,-116.40374,AMGO,0
453611624,4,45.60365,-116.40572,AMGO,0
453611624,5,45.60244,-116.40804,AMGO,0
453711622,2,45.61656,-116.3635,AMGO,0
453711622,3,45.61716,-116.35984,AMGO,0
453711622,4,45.61928,-116.35943,AMGO,0
453711622,6,45.61963,-116.35619,AMGO,0
454211602,1,45.70787,-116.0458,AMGO,0
454211602,2,45.70554,-116.0465,AMGO,0
454211602,4,45.70182,-116.04845,AMGO,0
454211602,5,45.69992,-116.04983,AMGO,0
454211602,7,45.69683,-116.04909,AMGO,0
454211602,9,45.69469,-116.05297,AMGO,0
454311415,4,45.71343,-114.24418,AMGO,0
454311415,5,45.71366,-114.24151,AMGO,0
454311415,7,45.71333,-114.23524,AMGO,0
454311415,8,45.71468,-114.23209,AMGO,0
454611543,1,45.78026,-115.72631,AMGO,0
454611543,2,45.78188,-115.72364,AMGO,0
454611543,3,45.78344,-115.72028,AMGO,0
454611543,4,45.78277,-115.71739,AMGO,0
454611543,5,45.78429,-115.71355,AMGO,0
454611545,1,45.7691,-115.75959,AMGO,0
454611545,2,45.76693,-115.76238,AMGO,0
454611545,3,45.76708,-115.7653,AMGO,0
454611545,4,45.76546,-115.76897,AMGO,0
454611607,2,45.7755,-116.09098,AMGO,0
454611607,3,45.7773,-116.09215,AMGO,0
454611607,4,45.777137,-116.095491,AMGO,0
454611607,5,45.777043,-116.098291,AMGO,0
454811410,1,45.80943,-114.16805,AMGO,0
454811410,2,45.80956,-114.16416,AMGO,0
454811410,3,45.80915,-114.16035,AMGO,0
454811410,4,45.80801,-114.1569,AMGO,0
454911350,2,45.80914,-113.83555,AMGO,0
454911350,3,45.80767,-113.83771,AMGO,0
454911350,4,45.805482,-113.837786,AMGO,0
454911350,5,45.80345,-113.83944,AMGO,0
454911419,1,45.814336,-114.320557,AMGO,0
454911419,2,45.81487,-114.32368,AMGO,0
454911419,3,45.81517,-114.32592,AMGO,0
454911419,4,45.8157,-114.32868,AMGO,0
454911419,5,45.81659,-114.33102,AMGO,0
454911419,6,45.81749,-114.33303,AMGO,0
454911419,7,45.81674,-114.33619,AMGO,0
454911419,8,45.81602,-114.33941,AMGO,0
454911419,9,45.81605,-114.34238,AMGO,0
454911419,10,45.81587,-114.34547,AMGO,0
455011350,2,45.8449,-113.83392,AMGO,0
455011350,3,45.84721,-113.83467,AMGO,0
455011350,4,45.84961,-113.83323,AMGO,0
455111412,1,45.85476,-114.20238,AMGO,0
455111412,2,45.85283,-114.20495,AMGO,0
455111412,3,45.85049,-114.20708,AMGO,0
455111412,4,45.8483,-114.20575,AMGO,0
455111412,5,45.84605,-114.20402,AMGO,0
455111412,6,45.84468,-114.20159,AMGO,0
455111412,7,45.84186,-114.20255,AMGO,0
455111412,8,45.84301,-114.20508,AMGO,0
455111412,9,45.84209,-114.20914,AMGO,0
455111412,10,45.84422,-114.20861,AMGO,0
455511342,3,45.90648,-113.68566,AMGO,0
455511342,4,45.90607,-113.68198,AMGO,0
455511342,5,45.90565,-113.67847,AMGO,0
455511342,6,45.90544,-113.67485,AMGO,0
455511354,1,45.91705,-113.89507,AMGO,0
455511354,2,45.91957,-113.89466,AMGO,0
455511354,3,45.9211,-113.89149,AMGO,0
455511354,4,45.92269,-113.8946,AMGO,0
455511354,5,45.92536,-113.89503,AMGO,0
455511354,6,45.92727,-113.89292,AMGO,0
455511354,7,45.92951,-113.89154,AMGO,0
455511354,8,45.92759,-113.89534,AMGO,0
455511354,9,45.92677,-113.89821,AMGO,0
455511354,10,45.92451,-113.89928,AMGO,0
455511553,2,45.91846,-115.89247,AMGO,0
455511553,3,45.92053,-115.89103,AMGO,0
455511553,4,45.92268,-115.8916,AMGO,0
455511553,5,45.92542,-115.89201,AMGO,0
455711402,2,45.95904,-114.04293,AMGO,0
455711402,3,45.9619,-114.04331,AMGO,0
455711402,4,45.9606,-114.04627,AMGO,0
455711402,5,45.96072,-114.05024,AMGO,0
460011546,1,46.00842,-115.77567,AMGO,0
460011546,2,46.01067,-115.7766,AMGO,0
460011546,3,46.01317,-115.77657,AMGO,0
460011546,4,46.01522,-115.77685,AMGO,0
460011546,5,46.01667,-115.77882,AMGO,0
460011546,6,46.01672,-115.7823,AMGO,0
460011546,7,46.01772,-115.78447,AMGO,0
460011546,8,46.01849,-115.7868,AMGO,0
460211517,4,46.04065,-115.2829,AMGO,0
460211517,5,46.03897,-115.28099,AMGO,0
460211517,7,46.03824,-115.27641,AMGO,0
460211517,9,46.036954,-115.271372,AMGO,0
460311414,2,46.05664,-114.22984,AMGO,0
460311414,3,46.0542,-114.2315,AMGO,0
460311414,4,46.05167,-114.2353,AMGO,0
460311414,5,46.0513,-114.23167,AMGO,0
460511406,1,46.07914,-114.10619,AMGO,0
460511406,2,46.07699,-114.10429,AMGO,0
460511406,3,46.07523,-114.1066,AMGO,0
460511406,5,46.07144,-114.10627,AMGO,0
460611532,1,46.09711,-115.53754,AMGO,0
460611532,3,46.1031,-115.54063,AMGO,0
460611532,5,46.10536,-115.55093,AMGO,0
460611532,6,46.10672,-115.54823,AMGO,0
460611549,2,46.09538,-115.8207,AMGO,0
460611549,3,46.09334,-115.82,AMGO,0
460611549,4,46.0914,-115.81729,AMGO,0
460611549,5,46.08943,-115.8162,AMGO,0
460711353,2,46.11398,-113.88292,AMGO,0
460711353,3,46.11251,-113.88489,AMGO,0
460711353,4,46.11075,-113.88213,AMGO,0
460711353,5,46.10936,-113.87894,AMGO,0
461011359,7,46.17791,-113.97005,AMGO,0
461011359,8,46.17368,-113.97209,AMGO,0
461011359,9,46.17207,-113.97472,AMGO,0
461011359,10,46.16933,-113.97556,AMGO,0
461211355,1,46.20112,-113.91432,AMGO,0
461211355,2,46.20291,-113.91152,AMGO,0
461211355,3,46.20438,-113.90809,AMGO,0
461211355,4,46.2072,-113.90784,AMGO,0
461311531,1,46.22215,-115.5273,AMGO,0
461311531,4,46.22389,-115.52831,AMGO,0
461311531,7,46.22569,-115.52826,AMGO,0
461311531,8,46.22733,-115.52739,AMGO,0
461311531,9,46.22894,-115.52695,AMGO,0
461311531,10,46.23088,-115.5269,AMGO,0
461411334,7,46.22148,-113.58332,AMGO,0
461411334,8,46.21913,-113.58458,AMGO,0
461411334,9,46.21743,-113.58744,AMGO,0
461411334,10,46.21508,-113.5897,AMGO,0
461411529,7,46.23315,-115.4933,AMGO,0
461411529,8,46.23546,-115.49136,AMGO,0
461411529,9,46.23685,-115.48914,AMGO,0
461411529,10,46.2379,-115.4867,AMGO,0
461611540,2,46.27586,-115.67467,AMGO,0
461611540,4,46.27422,-115.6692,AMGO,0
461611540,5,46.27169,-115.66945,AMGO,0
461611540,6,46.27164,-115.67316,AMGO,0
461611540,7,46.27099,-115.66529,AMGO,0
461611540,8,46.27272,-115.66522,AMGO,0
461611540,9,46.27421,-115.66388,AMGO,0
461611540,10,46.27594,-115.66989,AMGO,0
461711356,5,46.288529,-113.945748,AMGO,0
461711356,7,46.289874,-113.938753,AMGO,0
461711356,8,46.28732,-113.940719,AMGO,0
461711356,9,46.28464,-113.93864,AMGO,0
461911357,2,46.3205,-113.9526,AMGO,0
461911357,3,46.32253,-113.95509,AMGO,0
461911357,4,46.32444,-113.95203,AMGO,0
461911357,5,46.32658,-113.95385,AMGO,0
461911414,2,46.32473,-114.24032,AMGO,0
461911414,3,46.32689,-114.24169,AMGO,0
461911414,4,46.32939,-114.23862,AMGO,0
461911414,5,46.33162,-114.23741,AMGO,0
462111549,5,46.34649,-115.80858,AMGO,0
462111549,6,46.34769,-115.80497,AMGO,0
462111549,7,46.34815,-115.80167,AMGO,0
462111549,8,46.34863,-115.79752,AMGO,0
462511331,1,46.41703,-113.5165,AMGO,0
462511331,2,46.41588,-113.51975,AMGO,0
462511331,3,46.41543,-113.5235,AMGO,0
462511331,4,46.41491,-113.52753,AMGO,0
462511548,1,46.4271,-115.80405,AMGO,0
462511548,2,46.4285,-115.80803,AMGO,0
462511548,3,46.43065,-115.80968,AMGO,0
462511548,4,46.43223,-115.81238,AMGO,0
462511609,1,46.41562,-116.17467,AMGO,0
462511609,3,46.41688,-116.16822,AMGO,0
462511609,4,46.41717,-116.16528,AMGO,0
462511609,5,46.41692,-116.1618,AMGO,0
462511609,6,46.4167,-116.15854,AMGO,0
462511609,7,46.41667,-116.15556,AMGO,0
462611657,1,46.43011,-115.96788,AMGO,0
462611657,2,46.4268,-115.96959,AMGO,0
462611657,3,46.42433,-115.9701,AMGO,0
462611657,4,46.42194,-115.97054,AMGO,0
462711412,1,46.44594,-114.20494,AMGO,0
462711412,2,46.44435,-114.20496,AMGO,0
462711412,3,46.44337,-114.20773,AMGO,0
462711412,4,46.44263,-114.21094,AMGO,0
462711412,5,46.44206,-114.21383,AMGO,0
462711412,6,46.44007,-114.21682,AMGO,0
462711412,7,46.43928,-114.21976,AMGO,0
462711412,8,46.43727,-114.22111,AMGO,0
462711412,9,46.43686,-114.22449,AMGO,0
462711412,10,46.43707,-114.22803,AMGO,0
462711415,1,46.43608,-114.25291,AMGO,0
462711415,2,46.4373,-114.25529,AMGO,0
462711415,3,46.4387,-114.25791,AMGO,0
462711415,4,46.44117,-114.25786,AMGO,0
462711415,5,46.44304,-114.25965,AMGO,0
462711415,6,46.445111,-114.259333,AMGO,0
462711415,7,46.44732,-114.26019,AMGO,0
462711415,8,46.44964,-114.26157,AMGO,0
462711415,10,46.45246,-114.26601,AMGO,0
462711501,1,46.46095,-115.01879,AMGO,0
462711501,2,46.45881,-115.01941,AMGO,0
462711501,3,46.45808,-115.016578,AMGO,0
462711501,4,46.457034,-115.01428,AMGO,0
462711501,5,46.455194,-115.013415,AMGO,0
462711501,6,46.45513,-115.01059,AMGO,0
462711501,7,46.45505,-115.00791,AMGO,0
462711501,9,46.453301,-115.007847,AMGO,0
462711501,10,46.451713,-115.009974,AMGO,0
463111345,2,46.5172,-113.75256,AMGO,0
463111345,4,46.51921,-113.75373,AMGO,0
463111345,6,46.52141,-113.75267,AMGO,0
463111345,9,46.52166,-113.7485,AMGO,0
463111410,2,46.51847,-114.17879,AMGO,0
463111410,3,46.5189,-114.18334,AMGO,0
463111410,4,46.52151,-114.18564,AMGO,0
463111410,5,46.52426,-114.17993,AMGO,0
463111547,2,46.53366,-115.79055,AMGO,0
463111547,3,46.53542,-115.79299,AMGO,0
463111547,4,46.53714,-115.7953,AMGO,0
463111547,5,46.53864,-115.79821,AMGO,0
463111612,1,46.52822,-116.15076,AMGO,0
463111612,2,46.52676,-116.15359,AMGO,0
463111612,3,46.52369,-116.15612,AMGO,0
463311442,1,46.54946,-114.70869,AMGO,0
463311442,2,46.552,-114.70882,AMGO,0
463311442,3,46.5544,-114.70899,AMGO,0
463311442,4,46.55382,-114.71049,AMGO,0
463311442,5,46.55318,-114.71333,AMGO,0
463311442,6,46.55346,-114.71578,AMGO,0
463311442,7,46.55212,-114.7183,AMGO,0
463311442,8,46.55003,-114.72025,AMGO,0
463311442,9,46.55012,-114.72337,AMGO,0
463311442,10,46.54966,-114.7265,AMGO,0
463411339,1,46.5746,-113.65704,AMGO,0
463411339,2,46.57606,-113.65369,AMGO,0
463411339,3,46.57646,-113.65014,AMGO,0
463411339,4,46.57705,-113.64648,AMGO,0
463411541,2,46.56858,-115.68473,AMGO,0
463411541,3,46.56568,-115.68288,AMGO,0
463411541,4,46.563234,-115.682031,AMGO,0
463411541,6,46.55923,-115.6827,AMGO,0
463611602,2,46.60432,-116.04767,AMGO,0
463611602,3,46.60199,-116.04762,AMGO,0
463611602,4,46.59981,-116.04651,AMGO,0
463611602,5,46.59838,-116.04414,AMGO,0
463911335,3,46.65281,-113.59163,AMGO,0
463911335,6,46.65818,-113.588315,AMGO,0
464011549,2,46.67459,-115.81203,AMGO,0
464011549,7,46.67425,-115.80531,AMGO,0
464011549,9,46.67386,-115.80183,AMGO,0
464011549,10,46.67484,-115.79837,AMGO,0
464111333,6,46.6841,-113.54969,AMGO,0
464111333,7,46.68406,-113.54658,AMGO,0
464111333,8,46.68359,-113.54278,AMGO,0
464111333,9,46.68546,-113.54407,AMGO,0
464111346,1,46.67964,-113.77425,AMGO,0
464111346,2,46.67771,-113.77153,AMGO,0
464111346,3,46.67599,-113.76858,AMGO,0
464111346,4,46.67442,-113.7657,AMGO,0
464111346,5,46.67215,-113.76762,AMGO,0
464111346,6,46.67067,-113.76894,AMGO,0
464111346,7,46.669135,-113.772611,AMGO,0
464111346,8,46.667553,-113.77506,AMGO,0
464111346,9,46.66617,-113.77832,AMGO,0
464111346,10,46.66529,-113.78188,AMGO,0
464111429,2,46.68394,-114.48334,AMGO,0
464111429,3,46.68475,-114.47752,AMGO,0
464111429,4,46.6847,-114.47394,AMGO,0
464111429,5,46.68368,-114.47052,AMGO,0
464111541,2,46.67749,-115.69514,AMGO,0
464111541,3,46.67924,-115.69706,AMGO,0
464111541,5,46.68062,-115.70165,AMGO,0
464111541,6,46.68223,-115.70306,AMGO,0
464211620,1,46.71048,-116.333422,AMGO,0
464211620,2,46.704705,-116.336406,AMGO,0
464211620,3,46.70582,-116.34253,AMGO,0
464211620,4,46.702254,-116.345632,AMGO,0
464211620,5,46.69822,-116.34303,AMGO,0
464211620,6,46.696989,-116.347886,AMGO,0
464211620,7,46.694591,-116.351154,AMGO,0
464411429,7,46.729805,-114.472223,AMGO,0
464411429,8,46.732151,-114.470581,AMGO,0
464411429,9,46.733301,-114.468467,AMGO,0
464611435,6,46.7756,-114.5858,AMGO,0
464611435,7,46.77715,-114.58801,AMGO,0
464611435,8,46.7799,-114.59097,AMGO,0
464611435,9,46.78185,-114.59379,AMGO,0
464611552,6,46.78105,-115.89746,AMGO,0
464611552,8,46.77874,-115.90302,AMGO,0
464611552,9,46.77952,-115.90683,AMGO,0
464811437,2,46.817132,-114.618895,AMGO,0
464811437,3,46.81928,-114.61701,AMGO,0
464811437,6,46.825848,-114.610257,AMGO,0
464911437,1,46.81466,-114.62027,AMGO,0
464911437,4,46.82144,-114.61497,AMGO,0
464911437,5,46.82381,-114.61318,AMGO,0
464911437,7,46.82816,-114.60866,AMGO,0
464911437,8,46.83071,-114.60751,AMGO,0
464911437,9,46.83341,-114.60575,AMGO,0
464911437,10,46.8353,-114.6043,AMGO,0
464911545,4,46.81556,-115.74441,AMGO,0
464911545,6,46.81946,-115.7476,AMGO,0
464911545,8,46.82236,-115.75162,AMGO,0
464911545,10,46.82322,-115.75454,AMGO,0
464911639,2,46.829832,-116.660491,AMGO,0
464911639,3,46.829805,-116.664081,AMGO,0
464911639,4,46.828545,-116.665991,AMGO,0
464911639,5,46.82804,-116.66988,AMGO,0
465011526,2,46.845242,-115.447625,AMGO,0
465011526,3,46.844985,-115.450353,AMGO,0
465011526,6,46.84055,-115.45539,AMGO,0
465011526,7,46.83924,-115.45805,AMGO,0
465011526,8,46.83784,-115.46099,AMGO,0
465011526,9,46.83636,-115.46317,AMGO,0
465011526,10,46.83428,-115.46313,AMGO,0
465011535,3,46.84118,-115.58739,AMGO,0
465011535,4,46.84249,-115.58549,AMGO,0
465011535,5,46.84429,-115.5861,AMGO,0
465011535,6,46.84534,-115.58543,AMGO,0
465011535,7,46.84665,-115.58639,AMGO,0
465011535,8,46.847239,-115.584582,AMGO,0
465011535,9,46.84821,-115.58585,AMGO,0
465011535,10,46.8487,-115.58865,AMGO,0
465411416,1,46.91595,-114.26744,AMGO,0
465411416,2,46.91785,-114.2697,AMGO,0
465411416,3,46.92004,-114.272,AMGO,0
465411416,4,46.92148,-114.27537,AMGO,0
465411416,6,46.92215,-114.28221,AMGO,0
465411416,7,46.9234,-114.2866,AMGO,0
465411416,8,46.92466,-114.28905,AMGO,0
465411416,9,46.92598,-114.29189,AMGO,0
465411416,10,46.92682,-114.29455,AMGO,0
465411441,4,46.90041,-114.68331,AMGO,0
465411441,5,46.89979,-114.68035,AMGO,0
465411441,6,46.89938,-114.67741,AMGO,0
465411441,7,46.89894,-114.67413,AMGO,0
465611444,6,46.91283,-114.72768,AMGO,0
465611444,7,46.91092,-114.72538,AMGO,0
465611444,8,46.90841,-114.72385,AMGO,0
465611444,9,46.9054,-114.72441,AMGO,0
465811650,1,46.97053,-116.84962,AMGO,0
465811650,2,46.97328,-116.84885,AMGO,0
465811650,3,46.97552,-116.84822,AMGO,0
465811650,4,46.97805,-116.84831,AMGO,0
