x,y,species_4 cloglog values
928.0,928.0,0.0016828415
929.0,929.0,0.019679239
930.0,930.0,0.4619817
931.0,931.0,1.0297412E-6
932.0,932.0,0.5079647
933.0,933.0,0.08634377
934.0,934.0,0.6646875
935.0,935.0,0.01129562
936.0,936.0,0.25576705
937.0,937.0,0.029402038
938.0,938.0,0.0015112744
939.0,939.0,0.092357635
940.0,940.0,4.0563955E-5
941.0,941.0,0.6783829
942.0,942.0,1.7864132E-7
943.0,943.0,1.6997716E-6
944.0,944.0,0.0036966181
945.0,945.0,5.0456845E-5
946.0,946.0,0.0137044415
947.0,947.0,1.3086102E-4
948.0,948.0,3.3631935E-5
949.0,949.0,0.08876545
950.0,950.0,1.4168829E-6
951.0,951.0,0.20098177
952.0,952.0,1.764153E-4
953.0,953.0,0.2861289
954.0,954.0,0.043352406
955.0,955.0,1.4891499E-6
956.0,956.0,0.008919467
957.0,957.0,3.1884752E-5
958.0,958.0,9.431146E-6
959.0,959.0,0.77589786
960.0,960.0,6.8135286E-8
961.0,961.0,0.5268488
962.0,962.0,0.015613516
963.0,963.0,0.30078986
964.0,964.0,0.001247667
965.0,965.0,0.010838027
966.0,966.0,0.047075417
967.0,967.0,0.044588484
968.0,968.0,4.7089867E-4
969.0,969.0,0.5851147
970.0,970.0,0.454494
971.0,971.0,5.1800016E-6
972.0,972.0,0.14159867
973.0,973.0,0.05433871
974.0,974.0,0.023270939
975.0,975.0,0.39672118
976.0,976.0,7.965385E-7
977.0,977.0,0.038597867
978.0,978.0,1.5590654E-8
979.0,979.0,0.0076695206
980.0,980.0,0.23709746
981.0,981.0,0.5655001
982.0,982.0,0.3007721
983.0,983.0,3.8137927E-4
984.0,984.0,0.35302323
985.0,985.0,2.083011E-5
986.0,986.0,7.30059E-7
987.0,987.0,0.7050153
988.0,988.0,0.522189
989.0,989.0,0.20115334
990.0,990.0,0.09496448
991.0,991.0,0.0012909283
992.0,992.0,0.039433863
993.0,993.0,0.06294033
994.0,994.0,2.1637985E-4
995.0,995.0,0.04747168
996.0,996.0,0.02918418
997.0,997.0,3.9460447E-6
998.0,998.0,0.025925875
999.0,999.0,0.55100286
1000.0,1000.0,0.7277207
1001.0,1001.0,0.0017287271
1002.0,1002.0,0.036727566
1003.0,1003.0,0.021518135
1004.0,1004.0,3.6455352E-9
1005.0,1005.0,7.302155E-6
1006.0,1006.0,0.031318072
1007.0,1007.0,3.7328908E-4
1008.0,1008.0,2.7181808E-4
1009.0,1009.0,0.58792615
1010.0,1010.0,6.979112E-7
1011.0,1011.0,3.846557E-5
1012.0,1012.0,0.15274018
1013.0,1013.0,0.8412051
1014.0,1014.0,0.14337407
1015.0,1015.0,2.7620655E-7
1016.0,1016.0,0.47278896
1017.0,1017.0,0.024415907
1018.0,1018.0,0.047723267
1019.0,1019.0,0.3323942
1020.0,1020.0,5.7614438E-9
1021.0,1021.0,0.07596198
1022.0,1022.0,0.1693409
1023.0,1023.0,0.08885958
1024.0,1024.0,2.1501051E-5
1025.0,1025.0,4.4842647E-5
1026.0,1026.0,0.47382095
1027.0,1027.0,0.54282844
1028.0,1028.0,0.33413482
1029.0,1029.0,0.4031326
1030.0,1030.0,0.104169846
1031.0,1031.0,0.053892605
1032.0,1032.0,0.21959564
1033.0,1033.0,0.5206403
1034.0,1034.0,4.7700632E-6
1035.0,1035.0,0.7204143
1036.0,1036.0,0.5475967
1037.0,1037.0,0.03317614
1038.0,1038.0,0.14635813
1039.0,1039.0,0.046833947
1040.0,1040.0,2.924909E-4
1041.0,1041.0,0.28566688
1042.0,1042.0,3.4833668E-6
1043.0,1043.0,0.051631197
1044.0,1044.0,0.011385547
1045.0,1045.0,1.880628E-6
1046.0,1046.0,6.650868E-5
1047.0,1047.0,0.2495283
1048.0,1048.0,7.727979E-8
1049.0,1049.0,0.9770738
1050.0,1050.0,0.24159537
1051.0,1051.0,5.4519173E-8
1052.0,1052.0,0.05232382
1053.0,1053.0,1.3807812E-4
1054.0,1054.0,0.13870253
1055.0,1055.0,7.4991444E-6
1056.0,1056.0,0.0015067467
1057.0,1057.0,0.112869315
1058.0,1058.0,0.061004676
1059.0,1059.0,0.047851812
1060.0,1060.0,0.027519003
1061.0,1061.0,5.371127E-8
1062.0,1062.0,1.2311075E-4
1063.0,1063.0,0.68843514
1064.0,1064.0,0.058104027
1065.0,1065.0,0.48673815
1066.0,1066.0,0.16607848
1067.0,1067.0,0.3272345
1068.0,1068.0,0.1450374
1069.0,1069.0,0.33124813
1070.0,1070.0,5.804825E-4
1071.0,1071.0,0.0020930106
1072.0,1072.0,5.3272988E-8
1073.0,1073.0,0.54417986
1074.0,1074.0,0.22920682
1075.0,1075.0,0.19384982
1076.0,1076.0,5.370766E-7
1077.0,1077.0,0.04566414
1078.0,1078.0,0.6204358
1079.0,1079.0,0.032623336
1080.0,1080.0,0.36603937
1081.0,1081.0,0.0225694
1082.0,1082.0,0.0013618986
1083.0,1083.0,0.033290587
1084.0,1084.0,1.3746691E-7
1085.0,1085.0,0.0012075213
1086.0,1086.0,0.0132651115
1087.0,1087.0,0.11862688
1088.0,1088.0,2.9797611E-5
1089.0,1089.0,0.39143455
1090.0,1090.0,0.46771643
1091.0,1091.0,0.28894642
1092.0,1092.0,0.005336141
1093.0,1093.0,0.6585761
1094.0,1094.0,8.471715E-6
1095.0,1095.0,0.024634978
1096.0,1096.0,0.09260194
1097.0,1097.0,0.0018575535
1098.0,1098.0,6.267307E-5
1099.0,1099.0,0.79761356
1100.0,1100.0,0.0152106695
1101.0,1101.0,0.002131195
1102.0,1102.0,0.030717907
1103.0,1103.0,3.3753902E-5
1104.0,1104.0,0.8458349
1105.0,1105.0,0.13067342
1106.0,1106.0,0.44165275
1107.0,1107.0,0.47788697
1108.0,1108.0,0.63513786
1109.0,1109.0,2.5457308E-5
1110.0,1110.0,0.6606685
1111.0,1111.0,4.0323932E-5
1112.0,1112.0,0.124686345
1113.0,1113.0,0.17099908
1114.0,1114.0,1.7255433E-8
1115.0,1115.0,2.0475777E-7
1116.0,1116.0,0.2365731
1117.0,1117.0,2.4469486E-5
1118.0,1118.0,0.005381608
1119.0,1119.0,0.5385134
1120.0,1120.0,0.51149535
1121.0,1121.0,0.63503075
1122.0,1122.0,3.0305304E-7
1123.0,1123.0,0.18561941
1124.0,1124.0,1.5621251E-6
1125.0,1125.0,2.2032036E-6
1126.0,1126.0,0.027802872
1127.0,1127.0,0.13990308
1128.0,1128.0,0.7487338
1129.0,1129.0,0.00339983
1130.0,1130.0,3.0812735E-4
1131.0,1131.0,0.47866312
1132.0,1132.0,2.1928422E-6
1133.0,1133.0,2.6362952E-7
1134.0,1134.0,3.770881E-4
1135.0,1135.0,0.2582647
1136.0,1136.0,0.6858962
1137.0,1137.0,0.020784799
1138.0,1138.0,7.876646E-4
1139.0,1139.0,1.3876648E-4
1140.0,1140.0,0.013306964
1141.0,1141.0,0.0022625548
1142.0,1142.0,0.25008985
1143.0,1143.0,0.1478576
1144.0,1144.0,0.7840336
1145.0,1145.0,0.63522446
1146.0,1146.0,0.002460633
1147.0,1147.0,0.35890794
1148.0,1148.0,3.7440325E-6
1149.0,1149.0,0.029467994
1150.0,1150.0,0.13766357
1151.0,1151.0,0.014112415
1152.0,1152.0,0.16451228
1153.0,1153.0,0.008343095
1154.0,1154.0,0.041710667
1155.0,1155.0,5.4285838E-8
1156.0,1156.0,0.07139137
1157.0,1157.0,1.3271155E-6
1158.0,1158.0,0.6679403
1159.0,1159.0,1.947244E-6
1160.0,1160.0,5.524575E-4
1161.0,1161.0,0.03910566
1162.0,1162.0,0.0012420709
1163.0,1163.0,0.20182224
1164.0,1164.0,0.44158423
1165.0,1165.0,7.2549533E-6
1166.0,1166.0,0.48393023
1167.0,1167.0,0.0017074517
1168.0,1168.0,0.11940267
1169.0,1169.0,6.7994435E-4
1170.0,1170.0,1.3642543E-4
1171.0,1171.0,0.11582034
1172.0,1172.0,2.968106E-4
1173.0,1173.0,2.9813478E-4
1174.0,1174.0,0.04560914
1175.0,1175.0,0.008615641
1176.0,1176.0,0.77934074
1177.0,1177.0,4.517806E-5
1178.0,1178.0,0.5984947
1179.0,1179.0,0.05273368
1180.0,1180.0,1.2598783E-5
1181.0,1181.0,3.4636287E-7
1182.0,1182.0,0.58828205
1183.0,1183.0,0.0103766695
1184.0,1184.0,0.6679784
1185.0,1185.0,0.14256023
1186.0,1186.0,0.49795943
1187.0,1187.0,2.9527087E-6
1188.0,1188.0,0.31190705
1189.0,1189.0,0.004498977
1190.0,1190.0,0.0659683
1191.0,1191.0,0.2803696
1192.0,1192.0,0.7236929
1193.0,1193.0,0.06426206
1194.0,1194.0,8.75924E-7
1195.0,1195.0,1.2353917E-6
1196.0,1196.0,2.3592276E-7
1197.0,1197.0,1.8377256E-7
1198.0,1198.0,8.555559E-5
1199.0,1199.0,3.7552574E-5
1200.0,1200.0,1.7996981E-9
1201.0,1201.0,0.15220329
1202.0,1202.0,0.5739352
1203.0,1203.0,0.4763944
1204.0,1204.0,0.0016889164
1205.0,1205.0,0.0043930663
1206.0,1206.0,0.58824956
1207.0,1207.0,0.1456847
1208.0,1208.0,5.879056E-6
1209.0,1209.0,1.173334E-4
1210.0,1210.0,0.0013153158
1211.0,1211.0,3.4794455E-5
1212.0,1212.0,0.049949314
1213.0,1213.0,0.3479644
1214.0,1214.0,0.881102
1215.0,1215.0,0.049653176
1216.0,1216.0,0.09054623
1217.0,1217.0,4.798075E-5
1218.0,1218.0,0.06486591
1219.0,1219.0,9.26056E-4
1220.0,1220.0,0.42090604
1221.0,1221.0,0.015983574
1222.0,1222.0,1.0433212E-5
1223.0,1223.0,0.0048445864
1224.0,1224.0,9.248391E-6
1225.0,1225.0,0.902358
1226.0,1226.0,0.030773848
1227.0,1227.0,0.28340787
1228.0,1228.0,0.3532266
1229.0,1229.0,0.4700984
1230.0,1230.0,0.3923046
1231.0,1231.0,0.80646825
1232.0,1232.0,0.64937145
1233.0,1233.0,6.844743E-6
1234.0,1234.0,3.1933162E-6
1235.0,1235.0,8.309016E-4
1236.0,1236.0,0.2787936
1237.0,1237.0,5.340577E-4
1238.0,1238.0,2.302357E-6
1239.0,1239.0,4.9579456E-9
1240.0,1240.0,1.2177384E-5
1241.0,1241.0,0.551064
1242.0,1242.0,4.132152E-8
1243.0,1243.0,0.36958745
1244.0,1244.0,0.09812894
1245.0,1245.0,0.70934135
1246.0,1246.0,7.4867025E-6
1247.0,1247.0,0.3497548
1248.0,1248.0,1.6988776E-6
1249.0,1249.0,1.671243E-4
1250.0,1250.0,0.041019026
1251.0,1251.0,0.54914737
1252.0,1252.0,0.9733689
1253.0,1253.0,0.13655859
1254.0,1254.0,5.160745E-6
1255.0,1255.0,0.07765967
1256.0,1256.0,0.262242
1257.0,1257.0,0.42070645
1258.0,1258.0,4.366085E-7
1259.0,1259.0,0.004938514
1260.0,1260.0,1.1660377E-4
1261.0,1261.0,5.1078416E-4
1262.0,1262.0,0.4979516
1263.0,1263.0,0.084630676
1264.0,1264.0,1.5217609E-4
1265.0,1265.0,0.09232253
1266.0,1266.0,7.257261E-5
1267.0,1267.0,0.021939537
1268.0,1268.0,3.7033504E-4
1269.0,1269.0,0.008490141
1270.0,1270.0,4.9743388E-8
1271.0,1271.0,0.05059951
1272.0,1272.0,0.021837167
1273.0,1273.0,0.7026273
1274.0,1274.0,0.7687472
1275.0,1275.0,6.3984196E-9
1276.0,1276.0,0.046649065
1277.0,1277.0,0.020125285
1278.0,1278.0,0.22140627
1279.0,1279.0,0.86338204
1280.0,1280.0,0.0011401438
1281.0,1281.0,2.9701256E-4
1282.0,1282.0,2.525513E-6
1283.0,1283.0,0.15801999
1284.0,1284.0,0.50450456
1285.0,1285.0,0.12939797
1286.0,1286.0,2.8673112E-6
1287.0,1287.0,0.0014507535
1288.0,1288.0,5.128201E-4
1289.0,1289.0,0.48507062
1290.0,1290.0,0.33252338
1291.0,1291.0,0.013950058
1292.0,1292.0,1.2344555E-5
1293.0,1293.0,0.0069851708
1294.0,1294.0,6.2144965E-9
1295.0,1295.0,3.0382746E-4
1296.0,1296.0,5.88933E-5
1297.0,1297.0,0.1295138
1298.0,1298.0,2.7758547E-4
1299.0,1299.0,0.037095923
1300.0,1300.0,1.254936E-4
1301.0,1301.0,0.83662915
1302.0,1302.0,5.9708313E-5
1303.0,1303.0,1.4471087E-4
1304.0,1304.0,0.027548842
1305.0,1305.0,0.03225608
1306.0,1306.0,0.019878712
1307.0,1307.0,0.3995013
1308.0,1308.0,0.017149765
1309.0,1309.0,0.11132123
1310.0,1310.0,0.28004038
1311.0,1311.0,0.13410768
1312.0,1312.0,0.052391946
1313.0,1313.0,0.131532
1314.0,1314.0,0.66969174
1315.0,1315.0,0.15364344
1316.0,1316.0,0.19287
1317.0,1317.0,0.38775858
1318.0,1318.0,3.8351633E-8
1319.0,1319.0,4.7441863E-5
1320.0,1320.0,2.6048243E-5
1321.0,1321.0,0.1941068
1322.0,1322.0,2.0209414E-5
1323.0,1323.0,0.29002208
1324.0,1324.0,0.42888686
1325.0,1325.0,0.0021045993
1326.0,1326.0,0.30866295
1327.0,1327.0,7.0898386E-6
1328.0,1328.0,0.9322689
1329.0,1329.0,3.2215207E-4
1330.0,1330.0,0.470517
1331.0,1331.0,1.05896085E-7
1332.0,1332.0,0.03325386
1333.0,1333.0,5.5742566E-5
1334.0,1334.0,0.2872693
1335.0,1335.0,0.6382583
1336.0,1336.0,0.90652287
1337.0,1337.0,4.179361E-6
1338.0,1338.0,0.0018835706
1339.0,1339.0,0.20100681
1340.0,1340.0,3.104572E-7
1341.0,1341.0,2.0915784E-6
1342.0,1342.0,0.024674146
1343.0,1343.0,0.6188394
1344.0,1344.0,0.0011755725
1345.0,1345.0,0.045346197
1346.0,1346.0,8.5296854E-8
1347.0,1347.0,7.248507E-7
1348.0,1348.0,0.0013449946
1349.0,1349.0,0.07313473
1350.0,1350.0,0.1457156
1351.0,1351.0,0.048901964
1352.0,1352.0,2.406566E-7
1353.0,1353.0,0.006709603
1354.0,1354.0,7.4780866E-5
1355.0,1355.0,6.604437E-4
1356.0,1356.0,0.062542945
1357.0,1357.0,0.13537394
1358.0,1358.0,0.59601647
1359.0,1359.0,5.5507466E-4
1360.0,1360.0,0.7829843
1361.0,1361.0,0.34741646
1362.0,1362.0,8.010973E-5
1363.0,1363.0,0.9376599
1364.0,1364.0,4.617671E-4
1365.0,1365.0,0.12843132
1366.0,1366.0,0.51276374
1367.0,1367.0,2.4335318E-6
1368.0,1368.0,3.2410952E-8
1369.0,1369.0,0.2163358
1370.0,1370.0,7.016435E-4
1371.0,1371.0,1.2238191E-8
1372.0,1372.0,0.17398736
1373.0,1373.0,0.03650433
1374.0,1374.0,0.4940239
1375.0,1375.0,4.2738102E-5
1376.0,1376.0,0.3019784
1377.0,1377.0,0.7346636
1378.0,1378.0,6.8158224E-6
1379.0,1379.0,2.0327418E-5
1380.0,1380.0,6.256337E-4
1381.0,1381.0,0.7125581
1382.0,1382.0,0.08383429
1383.0,1383.0,5.6072412E-8
1384.0,1384.0,1.9804454E-6
1385.0,1385.0,0.47647873
1386.0,1386.0,4.8947986E-5
1387.0,1387.0,0.09276115
1388.0,1388.0,0.41423097
1389.0,1389.0,0.3316913
1390.0,1390.0,0.040752508
1391.0,1391.0,0.20847413
1392.0,1392.0,0.6306176
1393.0,1393.0,8.688128E-8
1394.0,1394.0,0.31652704
1395.0,1395.0,9.1083486E-5
1396.0,1396.0,0.0013561927
1397.0,1397.0,0.75303847
1398.0,1398.0,0.26638585
1399.0,1399.0,6.3186035E-6
1400.0,1400.0,4.115324E-5
1401.0,1401.0,0.003880117
1402.0,1402.0,0.0054254998
1403.0,1403.0,0.15975684
1404.0,1404.0,2.6134478E-5
1405.0,1405.0,0.43987948
1406.0,1406.0,5.4653425E-5
1407.0,1407.0,1.648114E-4
1408.0,1408.0,5.216378E-7
1409.0,1409.0,5.065688E-8
1410.0,1410.0,0.025349746
1411.0,1411.0,0.3667884
1412.0,1412.0,8.810556E-5
1413.0,1413.0,0.3956361
1414.0,1414.0,8.564309E-6
1415.0,1415.0,0.030377453
1416.0,1416.0,1.6270249E-5
1417.0,1417.0,0.019151576
1418.0,1418.0,0.3669636
1419.0,1419.0,0.36391962
1420.0,1420.0,1.4178955E-4
1421.0,1421.0,0.0014004131
1422.0,1422.0,6.0410828E-5
1423.0,1423.0,0.10358807
1424.0,1424.0,5.6389473E-7
1425.0,1425.0,3.5365854E-4
1426.0,1426.0,0.4928173
1427.0,1427.0,4.3397802E-5
1428.0,1428.0,0.036148533
1429.0,1429.0,0.35567868
1430.0,1430.0,0.0015100916
1431.0,1431.0,2.0035822E-4
1432.0,1432.0,0.04819701
1433.0,1433.0,2.6488338E-5
1434.0,1434.0,0.09475638
1435.0,1435.0,0.9439998
1436.0,1436.0,0.020940727
1437.0,1437.0,0.21749605
1438.0,1438.0,0.40415394
1439.0,1439.0,0.6213071
1440.0,1440.0,9.5331524E-7
1441.0,1441.0,0.068639144
1442.0,1442.0,0.0120400395
1443.0,1443.0,0.16239943
1444.0,1444.0,0.025014391
1445.0,1445.0,0.00118759
1446.0,1446.0,2.4876997E-5
1447.0,1447.0,0.18454194
1448.0,1448.0,9.427617E-7
1449.0,1449.0,0.20342615
1450.0,1450.0,0.20281218
1451.0,1451.0,6.1152247E-4
1452.0,1452.0,0.507805
1453.0,1453.0,0.39748174
1454.0,1454.0,0.047957156
1455.0,1455.0,0.62494016
1456.0,1456.0,0.046654426
1457.0,1457.0,0.8764176
1458.0,1458.0,4.1715095E-5
1459.0,1459.0,0.018162312
1460.0,1460.0,6.0984187E-9
1461.0,1461.0,0.318255
1462.0,1462.0,0.032453515
1463.0,1463.0,2.7901403E-6
1464.0,1464.0,0.016231619
1465.0,1465.0,0.63110286
1466.0,1466.0,0.0018232741
1467.0,1467.0,0.025343962
1468.0,1468.0,0.5236437
1469.0,1469.0,0.67882806
1470.0,1470.0,0.5729708
1471.0,1471.0,0.51812446
1472.0,1472.0,2.8871244E-5
1473.0,1473.0,0.05712827
1474.0,1474.0,0.78029525
1475.0,1475.0,0.030770173
1476.0,1476.0,0.043708257
1477.0,1477.0,1.5363874E-5
1478.0,1478.0,6.8293506E-5
1479.0,1479.0,5.2149016E-6
1480.0,1480.0,0.001717428
1481.0,1481.0,1.3893036E-5
1482.0,1482.0,2.2301509E-7
1483.0,1483.0,0.028552482
1484.0,1484.0,0.10172627
1485.0,1485.0,7.268398E-4
1486.0,1486.0,0.015934344
1487.0,1487.0,1.4253606E-6
1488.0,1488.0,0.002504263
1489.0,1489.0,0.015029303
1490.0,1490.0,3.6631077E-6
1491.0,1491.0,8.09346E-4
1492.0,1492.0,0.3903318
1493.0,1493.0,0.028640918
1494.0,1494.0,0.033425964
1495.0,1495.0,0.027003309
1496.0,1496.0,9.6924436E-5
1497.0,1497.0,0.14790186
1498.0,1498.0,2.7990982E-5
1499.0,1499.0,0.34381288
1500.0,1500.0,2.6389287E-4
1501.0,1501.0,9.299332E-4
1502.0,1502.0,0.22814171
1503.0,1503.0,0.41798916
1504.0,1504.0,4.7249562E-4
1505.0,1505.0,7.976556E-6
1506.0,1506.0,0.057546757
1507.0,1507.0,0.023168221
1508.0,1508.0,0.44545698
1509.0,1509.0,1.0120845E-5
1510.0,1510.0,0.16456327
1511.0,1511.0,0.24516407
1512.0,1512.0,0.99747455
1513.0,1513.0,7.5921597E-4
1514.0,1514.0,0.3280189
1515.0,1515.0,0.023464756
1516.0,1516.0,0.023867164
1517.0,1517.0,0.026947029
1518.0,1518.0,0.1068296
1519.0,1519.0,0.19552991
1520.0,1520.0,0.6781385
1521.0,1521.0,0.00767614
1522.0,1522.0,2.9594185E-7
1523.0,1523.0,1.3238763E-5
1524.0,1524.0,0.21307999
1525.0,1525.0,0.6123638
1526.0,1526.0,0.5754195
1527.0,1527.0,6.128749E-4
1528.0,1528.0,0.003145725
1529.0,1529.0,0.002734475
1530.0,1530.0,2.7643152E-8
1531.0,1531.0,1.6815463E-4
1532.0,1532.0,0.02375159
1533.0,1533.0,6.3181815E-6
1534.0,1534.0,0.12870638
1535.0,1535.0,2.2491178E-5
1536.0,1536.0,0.007681269
1537.0,1537.0,7.4268243E-4
1538.0,1538.0,0.0017341257
1539.0,1539.0,4.8361975E-4
1540.0,1540.0,7.534942E-9
1541.0,1541.0,0.04659428
1542.0,1542.0,0.9141116
1543.0,1543.0,5.7551847E-7
1544.0,1544.0,0.03619905
1545.0,1545.0,0.17987174
1546.0,1546.0,2.7919568E-6
1547.0,1547.0,0.061199162
1548.0,1548.0,0.98116463
1549.0,1549.0,0.38853183
1550.0,1550.0,0.6023627
1551.0,1551.0,0.2761248
1552.0,1552.0,7.3245625E-5
1553.0,1553.0,0.33115909
1554.0,1554.0,0.20429394
1555.0,1555.0,0.38927755
1556.0,1556.0,0.47541413
1557.0,1557.0,0.0054014926
1558.0,1558.0,0.28728712
1559.0,1559.0,8.2091196E-4
1560.0,1560.0,0.19417384
1561.0,1561.0,1.0735477E-5
1562.0,1562.0,0.31616715
1563.0,1563.0,1.2111577E-5
1564.0,1564.0,2.2440693E-6
1565.0,1565.0,0.1646083
1566.0,1566.0,0.02880621
1567.0,1567.0,0.7194827
1568.0,1568.0,0.008086726
1569.0,1569.0,0.04056618
1570.0,1570.0,8.442666E-9
1571.0,1571.0,0.6832817
1572.0,1572.0,0.13810693
1573.0,1573.0,0.6376287
1574.0,1574.0,5.007687E-5
1575.0,1575.0,2.4053745E-6
1576.0,1576.0,0.70666826
1577.0,1577.0,0.0026395568
1578.0,1578.0,0.05893351
1579.0,1579.0,0.51060134
1580.0,1580.0,6.8134764E-6
1581.0,1581.0,0.183046
1582.0,1582.0,0.043997344
1583.0,1583.0,0.18737322
1584.0,1584.0,0.2799356
1585.0,1585.0,0.15814863
1586.0,1586.0,0.07017553
1587.0,1587.0,0.001221494
1588.0,1588.0,0.024507442
1589.0,1589.0,0.17601483
1590.0,1590.0,3.4768258E-5
1591.0,1591.0,0.8837838
1592.0,1592.0,0.037988547
1593.0,1593.0,0.0151304575
1594.0,1594.0,3.7735863E-5
1595.0,1595.0,2.7933848E-7
1596.0,1596.0,1.7595262E-6
1597.0,1597.0,0.24203436
1598.0,1598.0,0.08115918
1599.0,1599.0,0.61008334
1600.0,1600.0,1.3734936E-5
1601.0,1601.0,0.008396481
1602.0,1602.0,0.033066902
1603.0,1603.0,0.14298967
1604.0,1604.0,1.6308705E-6
1605.0,1605.0,0.049457755
1606.0,1606.0,0.18666233
1607.0,1607.0,2.4347018E-9
1608.0,1608.0,5.594369E-8
1609.0,1609.0,2.572177E-4
1610.0,1610.0,0.011523871
1611.0,1611.0,0.0049213767
1612.0,1612.0,0.0042260517
1613.0,1613.0,0.31348017
1614.0,1614.0,0.053186845
1615.0,1615.0,0.01038054
1616.0,1616.0,1.0546327E-6
1617.0,1617.0,3.875299E-7
1618.0,1618.0,0.35383713
1619.0,1619.0,1.2436368E-6
1620.0,1620.0,0.026757794
1621.0,1621.0,0.6304124
1622.0,1622.0,0.20970064
1623.0,1623.0,3.6648387E-4
1624.0,1624.0,5.987088E-5
1625.0,1625.0,0.1157726
1626.0,1626.0,0.61565167
1627.0,1627.0,0.64091647
1628.0,1628.0,0.032093305
1629.0,1629.0,0.008999872
1630.0,1630.0,7.8726946E-5
1631.0,1631.0,0.026510375
1632.0,1632.0,0.012126201
1633.0,1633.0,0.60239
1634.0,1634.0,2.9586697E-6
1635.0,1635.0,0.9028649
1636.0,1636.0,0.41914913
1637.0,1637.0,2.033869E-4
1638.0,1638.0,0.001986312
1639.0,1639.0,1.6747244E-5
1640.0,1640.0,0.22446036
1641.0,1641.0,0.0015808765
1642.0,1642.0,0.8147262
1643.0,1643.0,0.53518015
1644.0,1644.0,0.4981658
1645.0,1645.0,0.0054860557
1646.0,1646.0,0.54856586
1647.0,1647.0,0.026822444
1648.0,1648.0,0.57969046
1649.0,1649.0,1.3471368E-5
1650.0,1650.0,3.3573875E-7
1651.0,1651.0,0.23199043
1652.0,1652.0,9.2777313E-4
1653.0,1653.0,8.5890315E-6
1654.0,1654.0,0.7132363
1655.0,1655.0,9.866913E-6
1656.0,1656.0,0.032521762
1657.0,1657.0,6.820014E-5
1658.0,1658.0,0.8501658
1659.0,1659.0,0.004662522
1660.0,1660.0,0.14945076
1661.0,1661.0,3.4237191E-6
1662.0,1662.0,0.012589624
1663.0,1663.0,0.64944255
1664.0,1664.0,4.670995E-5
1665.0,1665.0,0.30632764
1666.0,1666.0,0.009944043
1667.0,1667.0,1.6308599E-7
1668.0,1668.0,1.199217E-6
1669.0,1669.0,2.2031177E-6
1670.0,1670.0,9.908631E-7
1671.0,1671.0,0.46308675
1672.0,1672.0,0.030223832
1673.0,1673.0,0.004354168
1674.0,1674.0,3.164946E-6
1675.0,1675.0,2.4648439E-6
1676.0,1676.0,7.8514705E-7
1677.0,1677.0,0.0964095
1678.0,1678.0,0.037188545
1679.0,1679.0,0.2201774
1680.0,1680.0,4.991855E-7
1681.0,1681.0,0.01996331
1682.0,1682.0,3.4402285E-5
1683.0,1683.0,0.008242823
1684.0,1684.0,0.6513323
1685.0,1685.0,1.2629542E-5
1686.0,1686.0,6.922617E-5
1687.0,1687.0,1.896729E-9
1688.0,1688.0,3.4748036E-6
1689.0,1689.0,0.41909102
1690.0,1690.0,0.17240453
1691.0,1691.0,5.888812E-4
1692.0,1692.0,0.0020180342
1693.0,1693.0,0.0358996
1694.0,1694.0,7.789216E-8
1695.0,1695.0,0.6163931
1696.0,1696.0,2.5873733E-5
1697.0,1697.0,0.65727645
1698.0,1698.0,0.31123966
1699.0,1699.0,0.024564529
1700.0,1700.0,0.64445037
1701.0,1701.0,0.4988925
1702.0,1702.0,1.807833E-5
1703.0,1703.0,0.4825571
1704.0,1704.0,0.73384434
1705.0,1705.0,0.021546107
1706.0,1706.0,1.9838622E-7
1707.0,1707.0,0.0035631494
1708.0,1708.0,0.0640997
1709.0,1709.0,2.057518E-5
1710.0,1710.0,1.8537701E-5
1711.0,1711.0,1.9583076E-5
1712.0,1712.0,0.8073744
1713.0,1713.0,0.111907795
1714.0,1714.0,0.10218206
1715.0,1715.0,1.842389E-5
1716.0,1716.0,1.1385895E-7
1717.0,1717.0,0.15648723
1718.0,1718.0,0.057079107
1719.0,1719.0,0.38132375
1720.0,1720.0,0.41155216
1721.0,1721.0,0.25882947
1722.0,1722.0,3.724291E-4
1723.0,1723.0,3.9201376E-7
1724.0,1724.0,0.23965065
1725.0,1725.0,0.68474
1726.0,1726.0,0.61385477
1727.0,1727.0,0.17435007
1728.0,1728.0,0.3719452
1729.0,1729.0,3.1325496E-6
1730.0,1730.0,0.073924944
1731.0,1731.0,1.4099051E-5
1732.0,1732.0,1.6192709E-4
1733.0,1733.0,5.9868155E-9
1734.0,1734.0,0.019513378
1735.0,1735.0,7.373785E-5
1736.0,1736.0,0.026038168
1737.0,1737.0,0.58472687
1738.0,1738.0,2.298157E-5
1739.0,1739.0,0.033570375
1740.0,1740.0,7.919172E-6
1741.0,1741.0,3.476875E-7
1742.0,1742.0,3.1949734E-4
1743.0,1743.0,0.34316233
1744.0,1744.0,1.558428E-5
1745.0,1745.0,3.099953E-6
1746.0,1746.0,0.0017812602
1747.0,1747.0,0.64678633
1748.0,1748.0,3.629281E-7
1749.0,1749.0,0.28438982
1750.0,1750.0,2.8870036E-6
1751.0,1751.0,2.6261603E-6
1752.0,1752.0,1.4654078E-6
1753.0,1753.0,0.5460678
1754.0,1754.0,0.08039785
1755.0,1755.0,0.7897916
1756.0,1756.0,0.04164723
1757.0,1757.0,0.006484392
1758.0,1758.0,0.0010850742
1759.0,1759.0,4.1874168E-7
1760.0,1760.0,0.01110407
